customer_id,name,spending
77238,Julian Vega,2930.64
66716,Corey Pruitt,2930.64
31496,James Thompson,2930.64
37496,Maurice Black,2930.64
50816,Kristin Munoz,2930.64
63011,Claudia Welch,2930.64
31418,Mrs. Amber Chandler,2930.23
61191,Michael Berg,2930.21
88744,Jennifer Haas,2930.0699999999997
87498,Jason Hopkins Jr.,2930.05
52533,Joel Bridges,2929.92
44998,Mrs. Morgan Price,2929.92
41307,Roy Campbell,2929.92
83878,Angela Reese,2929.92
60683,Teresa Smith,2929.92
22331,Jennifer Brown,2929.92
6207,Bridget Taylor,2929.92
36712,Philip Bates,2929.92
94127,Alan Hall,2929.92
93466,Kristin Ferguson,2929.92
97273,Aaron Cervantes,2929.92
79111,Rachael Wiley,2929.92
74434,Bryan Gonzalez,2929.7
96708,Melissa Martinez,2929.4800000000005
2359,Brandon Graham,2928.74
34544,Richard Bentley,2928.6600000000003
3614,Spencer Hernandez,2928.3700000000003
33109,Cynthia Cole,2927.98
79267,Douglas Good,2927.86
57434,Mr. Jonathan Ross Jr.,2927.48
23694,John Martinez,2927.26
56710,Deborah Nguyen,2927.1899999999996
77193,John Fisher,2927.07
684,Holly Alexander,2926.81
91145,Jonathon Jones,2926.6800000000003
10861,Laura Wheeler,2926.52
34518,Mary Sosa,2926.52
77375,Darin Taylor,2926.52
11637,Diana Benson,2926.52
73782,Michelle Martin,2926.52
86067,Maureen Sanchez,2926.52
96994,Ann Smith,2926.52
63219,Samuel Johnson,2926.52
88597,Audrey Roberts,2926.52
5293,Derrick Hodge,2926.52
98468,David Weeks,2926.52
66055,Kimberly Christian,2926.1400000000003
91685,Stefanie Griffin,2925.98
97934,Alexandra Molina,2925.61
54476,Chris Thornton,2925.5
48008,Tyler Davis,2925.4500000000003
37278,Megan Scott,2925.25
65451,Joshua Orr,2924.98
95372,Roberto Walker,2924.4700000000003
21168,Kendra Robinson,2924.43
81460,Lisa Carpenter,2924.43
66360,Jennifer Powell,2924.26
36903,Dominique Arnold,2924.04
4610,Colleen Lane,2923.9
51923,Jacqueline French,2923.8999999999996
3748,Rachel Harper,2923.8999999999996
43025,Robert Hughes,2923.8999999999996
83053,Crystal Gill,2923.8999999999996
68134,Heather Huerta,2923.8999999999996
79707,Danielle Fox,2923.8999999999996
18701,Amanda Stewart,2923.8999999999996
70137,Justin Salinas,2923.8999999999996
93174,Jeff Bray,2923.8999999999996
33391,Christopher Miller,2923.8999999999996
35018,Alexis Campbell,2923.8999999999996
82246,Deanna Pollard,2923.8999999999996
11821,Bryan Rios,2923.8999999999996
88975,Sharon Fischer,2923.66
5020,Lisa Perry,2923.57
54413,Brad Moore,2923.52
36249,Michael Moss,2923.48
46884,Melissa Wilson,2923.33
21658,Erica Zimmerman,2922.82
78088,Gwendolyn Miller,2922.5899999999997
40055,Robert Malone,2922.26
14977,Samantha Combs,2922.17
2636,Kathryn Stevens,2921.3599999999997
32450,Bernard Evans,2921.25
21886,Mark Mcdonald,2921.05
18615,Luis Sanford,2920.9900000000002
89857,William Wilkinson,2920.46
40408,Tracy Huffman,2920.4100000000003
88117,Randy Wilson,2920.2799999999997
54028,Janet Rush,2920.02
90611,Michael Perry,2919.93
57445,Samuel Washington,2919.93
95035,Nathan Wong,2919.93
1372,Matthew Ayala,2919.93
64698,Edwin Cherry,2919.93
81778,Caitlin Parker,2919.93
3758,Kimberly Pugh,2919.93
80984,Courtney Ali,2919.93
41193,Andrea James,2919.93
39613,Destiny Small,2919.93
32122,Heather Webb DVM,2919.93
75597,Latoya Sims,2919.93
82648,Ruth Howard,2919.63
3781,Laura Riley,2919.2799999999997
47341,Margaret Green,2918.72
84353,Robin Williams,2918.66
64664,Jamie Chavez,2918.6
79656,Mrs. Kendra Stout,2917.96
37380,George Vasquez,2917.88
35189,Gary Peters,2917.7000000000003
61571,Aaron Weiss,2917.65
49769,Peter Brown,2917.5899999999997
76358,Anthony Williams,2917.44
17623,John Banks,2917.44
88596,Steven Kaufman,2917.44
18267,Erin Morris,2917.44
38564,Joshua Clark,2917.44
84694,Jared Brown,2917.44
60619,Meghan Navarro,2917.44
20188,Jason Reed,2917.44
65897,Ms. Jennifer Smith,2917.44
9158,Jennifer Good,2917.44
53997,Perry Allen,2917.44
36247,Wanda Franco,2917.44
40273,Jason Brown,2917.44
78545,Karen Johnson,2917.44
8854,Justin Lopez,2917.36
44306,Nathan Kim,2917.36
77019,Stephanie Fleming,2917.36
75655,Javier Herrera,2917.36
72617,Benjamin Cantu,2917.36
9059,Charles Rogers,2917.36
42862,Daniel Hudson,2917.36
32546,Christopher Bishop,2917.2200000000003
80666,Rebecca Bishop,2917.21
48105,Timothy Cuevas,2917.1499999999996
38258,Matthew Herrera,2917.02
90146,Hannah Wood,2916.9599999999996
89950,Scott Solomon,2916.75
66909,Kelsey Fitzgerald,2916.74
28864,Daniel Bryant,2916.69
82287,Michael Neal,2916.68
57404,Kevin Atkinson,2916.33
92589,Steven King,2916.3199999999997
8177,Roy Rogers,2916.2700000000004
83856,Jessica Garrison,2916.0
2224,Cameron Adkins,2915.94
73805,Christopher Wilson,2915.94
39910,Crystal Salas,2915.94
35945,David Wade,2915.94
28918,Stacy Barrett,2915.94
74852,Nicole Jones,2915.94
56451,Joshua Nguyen,2915.94
83790,Andrew Sparks,2915.94
86825,Joseph Warren,2915.94
94156,Olivia Jones,2915.94
82603,Kendra Jones,2915.94
21590,Don Jones,2915.94
39416,Scott Lopez,2915.94
62408,Daniel Navarro,2915.94
87562,Kristen Rogers,2915.94
48493,Susan Russo,2915.94
81714,Joseph Jackson,2915.94
83769,Lori Holland,2915.94
66653,Amy Williams,2915.94
25014,Diana Heath,2915.94
65497,Renee King,2915.94
5447,Patrick Page,2915.94
78387,Rita Clarke,2915.94
15217,Jennifer Rose,2915.94
86424,Roberta Bowman,2915.94
52621,Lindsey Deleon,2915.83
10584,Amanda Gilbert,2915.7599999999998
86830,Daniel Preston,2915.7400000000002
66807,Dr. Connie Robbins MD,2915.74
99983,Victoria Rivers,2915.36
37861,Kim Rogers,2915.3
93991,Jeffrey Wilson,2915.3
74741,Jordan Lowery,2915.18
87952,Tyler Ortiz,2915.0399999999995
16081,Jamie Dyer,2914.83
44626,Casey Moreno,2914.68
93341,Mrs. Sarah Robinson,2914.68
33073,Mary Phillips,2914.68
22294,Justin Hanson,2914.68
40777,Amanda Rubio,2914.68
20388,Mrs. Teresa Maldonado,2914.68
84525,Matthew Brewer,2914.68
17546,Keith Wallace,2914.68
34982,Derek Ramirez,2914.68
46231,Jeffrey Sherman,2914.68
66809,Dominique Estes,2914.68
25931,Michael Little,2914.68
64818,Caleb Gonzalez,2914.68
11119,Alicia Moore,2914.44
14953,Jill Moon,2913.9
78312,Brianna Smith,2913.7599999999998
59156,Adrian Goodwin,2913.58
55304,Julia Morris,2913.3900000000003
11846,Charles Novak,2913.18
48214,Aaron Gonzales,2913.17
39776,Robert Rivera,2913.1
28888,Sandra Martin,2912.96
37746,Robin Douglas,2912.96
3325,Nicole Moyer,2912.96
18334,Traci Yates,2912.96
13843,Brett Le,2912.96
60565,Stephanie Cain,2912.96
48942,Danielle Cochran,2912.96
47796,Erika Brandt,2912.96
95072,Ms. April Davis,2912.96
11939,Isaiah Cantrell,2912.96
59727,Ian Buck,2912.96
22665,Michael Harris,2912.96
91721,Tamara Munoz,2912.96
51598,Karen Dennis,2912.96
86240,Carrie Reed,2912.96
98410,Nichole Perry MD,2912.96
43489,Erin Davis,2912.94
34743,Nathan Brown,2912.55
53034,Brandi Le,2912.48
63896,Kim Mills,2912.43
77690,Lucas Steele,2912.43
75856,William Farley,2912.43
79791,Beth Krause,2912.43
52913,Stacy Petty,2912.43
35342,Steven Colon,2912.43
32480,Jane Nguyen,2912.43
50340,Olivia Marshall,2912.43
84861,Aaron Dunn,2912.43
76241,Robert Lucas,2912.43
34324,Patricia Potter,2912.43
68670,Nathan Yang,2912.43
6343,Bridget Thompson,2912.43
5504,James Richardson,2912.43
37245,Corey Mendez,2912.43
27798,Darin Acevedo,2912.43
41073,Melissa Hamilton,2912.43
75292,Sydney Smith,2911.73
59770,Felicia Wilson,2911.59
72924,Sherry Sanchez,2911.56
22057,Joseph Haynes,2911.5
75216,Crystal Carter,2911.46
8250,Anthony Carey,2910.99
47628,Ryan Oliver,2910.98
14104,Roberto Rodriguez,2910.88
8813,Debra Hansen,2910.8199999999997
5875,Stephanie Bennett,2910.48
54154,Aaron Nelson,2910.46
19994,Danielle Hernandez,2910.37
79471,Jessica Brown,2910.0
85728,Amber Mccoy,2909.8199999999997
24024,Mark Walker,2909.77
80595,Lori Jones,2909.5
86929,Joseph Mills,2909.5
96793,Alexandria Reed,2909.4700000000003
27409,Michael Marshall,2909.3
68334,Allison Haley,2909.04
53998,Jeffrey Cervantes,2908.8900000000003
33485,Steven Jones,2908.7400000000002
99094,George Beltran,2908.57
71403,Charles Duncan,2908.3999999999996
24573,Erik Newton,2907.67
30654,Jeremy Davis,2907.6200000000003
85734,Amber Hays,2907.54
68967,Stephanie Taylor,2907.3199999999997
79242,Catherine Berger,2907.24
96429,John Campbell,2907.24
6322,Marie Douglas,2907.2200000000003
13433,Kiara Mcneil,2907.09
95517,Mr. Terry Smith Jr.,2907.08
12650,David Avery,2906.7200000000003
24603,Kristi May,2906.69
74408,Michelle Young,2906.57
7927,Eric Colon,2906.53
20852,Deborah Leonard,2906.1199999999994
93162,Patrick Reed,2905.77
36473,Christine Johnson,2905.45
3466,Anthony Nelson,2905.3500000000004
22974,Paula Roach,2905.3500000000004
64926,Timothy Phillips,2905.3500000000004
86636,Angela Ellison,2905.3500000000004
52573,David Nguyen,2905.3500000000004
53457,David Bray,2905.3500000000004
9916,Angela Brooks,2905.3500000000004
40827,Steven Willis,2905.3500000000004
449,Edward Mitchell,2905.3500000000004
59201,Meredith Gentry,2905.3500000000004
76478,Mary Gibson,2905.3500000000004
4675,Joshua Freeman,2905.3500000000004
62574,Kevin Sparks,2905.3500000000004
83028,Joshua Sullivan,2905.3500000000004
31697,Marc Villa,2904.68
25323,Nathan Weeks,2904.53
57185,Charles Green,2904.48
42761,Keith Flowers,2904.2
74136,Michael Marshall,2904.1200000000003
54596,Austin Sanders,2903.97
91539,Caleb Hopkins,2903.73
55993,Donna James,2903.09
34810,Brandi Lopez,2902.9700000000003
32548,David Price,2902.68
69777,Tracy Weber,2902.66
76994,Kenneth Jimenez,2902.23
86843,Nicole Lewis,2902.2000000000003
5841,Gregory Tanner,2902.2000000000003
33094,Ashlee Myers MD,2902.2000000000003
83676,Mark Snow,2902.2000000000003
6566,Kelly Lam,2902.2000000000003
2440,Jenna Phillips,2902.2000000000003
58644,Bryan Powell,2902.2000000000003
17453,Nancy Jackson,2902.2000000000003
28568,Eric Randolph,2902.2000000000003
75743,Kyle Sawyer,2902.2000000000003
40701,Charles Moore,2902.2000000000003
66267,Vincent Hardin MD,2902.2000000000003
37378,Denise Roberts,2902.2000000000003
55202,Carmen Roth,2902.2000000000003
39412,Alexandra Brown,2902.2
62197,Jeffery Gonzales,2901.96
81510,Erika Pierce,2901.84
29563,Nicole Palmer,2901.75
95067,Danielle Evans,2901.68
74900,Antonio Murray,2901.25
15896,Darius Mitchell,2900.9700000000003
49430,Cristian Hester,2900.87
64940,Justin Simmons,2900.6
81745,David Collier,2900.6
78490,Nicholas Smith,2900.6
15281,Crystal Miller,2900.6
95932,Tammy Wright,2900.6
68563,Mark Perez,2900.6
6268,Rebecca Murphy,2900.6
41620,Destiny Odom,2900.6
26792,Jonathan Johnston,2900.6
50099,Judith Matthews PhD,2900.6
36290,Joy Rowe,2900.6
5615,Angela Day,2900.53
46933,Jason Daniel,2900.26
32362,Troy Lloyd,2899.9800000000005
4372,Teresa Welch,2899.96
81185,Blake Guerrero,2899.96
63285,Heather Huynh,2899.96
86565,Thomas Bennett,2899.96
43300,Matthew Anderson,2899.96
98182,David Castaneda,2899.96
92474,Brenda Rodgers,2899.96
70567,Nicole Harper,2899.96
11591,Haley Stevens,2899.96
41756,Jonathan Walker,2899.96
3941,Kenneth Strong,2899.96
44565,Jennifer Koch,2899.96
65713,Claire Brown,2899.96
92011,Benjamin Cook,2899.96
26484,James Mullins,2899.32
49742,Sharon Higgins,2899.32
4568,Brian Moses,2899.32
23365,Michael Garcia,2899.32
78579,John Perez,2899.32
17695,Jenna Villarreal,2899.32
50526,Luke Clark,2899.32
67092,David Newman,2899.32
10055,Kristin Navarro,2899.32
39894,Patricia Vang,2899.32
27515,Sherri Tran,2899.32
18550,Martin Stevenson,2899.32
78225,Jeremy Holloway,2899.32
5718,Jonathan Mathis,2899.32
43397,Theresa Douglas,2899.32
19548,William Smith,2899.32
69710,Sarah Long,2899.32
87976,Matthew White,2899.32
55665,Adam Kelley,2899.32
24323,Anthony Ayala,2899.08
9812,Benjamin Walker,2898.96
70801,Stacey Byrd,2898.96
76575,Lisa Byrd,2898.96
29520,Jeremy Phillips,2898.96
46176,Jacob Williams,2898.96
8143,Anita Sweeney,2898.96
67989,Brianna Johnson,2898.96
79964,Leslie Stephens,2898.87
85921,Kevin Harris,2897.88
77192,Christopher Sherman,2897.82
89852,Jenna Romero,2897.72
11878,Claudia Davis,2897.72
75067,Dana Oconnor,2897.72
51924,Brandon Robinson,2897.72
30516,Brett Howell,2897.72
73962,Chris Nichols,2897.72
13236,Amanda Butler,2897.72
18530,Chase Serrano,2897.72
73494,Mark Torres MD,2897.72
76514,Anthony Turner,2897.72
88444,Raymond Walker,2897.72
94360,Reginald Frank,2897.72
41679,Erik Barron,2897.72
27571,Vincent Combs,2897.72
89827,Evan Yang,2897.72
7577,Mrs. Doris Myers,2897.72
80601,Anthony Ochoa,2897.72
90557,Zachary Hill,2897.72
42546,Kimberly Allen,2897.72
57025,Lauren Miller,2897.72
10576,Amanda Adkins,2897.72
71666,William Thomas,2897.72
52769,Brandon Wilson,2897.72
82942,Daniel Cobb,2897.72
83327,Yvonne Patel,2897.72
81051,Alexander Pearson,2897.72
92999,Steven Kelley,2897.61
87635,Zachary Kim,2897.61
45814,Michael Brock,2897.61
18087,Leslie Woods,2897.61
65730,Richard Bridges,2897.61
46250,Kathryn Bullock,2897.61
23167,Charles Carpenter,2897.61
48711,Jacob Sanford,2897.61
1791,Mark Butler,2897.61
65933,Glenn Cook MD,2897.61
45694,Gina Andersen,2897.61
6698,Danielle Freeman,2897.61
48947,Lisa Thomas,2897.61
52174,Amanda Turner,2897.61
27431,Brian Franklin,2897.61
86111,Richard Wood,2897.61
12210,Phillip Thomas,2896.9399999999996
85812,Alicia Williams,2896.85
77826,Michael Mullen,2896.64
85973,Elizabeth Johnson,2896.37
16777,Allen Cook,2896.26
45872,Patrick Alexander,2896.21
58126,Colin Webster,2896.05
33760,Melanie Gutierrez,2896.05
98783,Jeffrey Beck,2896.05
73600,Alan Cox,2896.05
5021,Shane Jackson,2896.05
57885,Mark Barker,2896.05
49811,Danielle Rubio,2896.05
99772,Phillip Knox,2896.05
49,Ashley Fischer,2896.05
32020,Maureen Donovan,2896.05
41568,Tonya Rocha,2896.05
37877,Angela Lynch,2895.6800000000003
3331,Victor Marks,2895.29
98256,Angela Hill,2895.22
41584,Susan Werner,2895.09
60203,Casey Elliott PhD,2894.66
1008,Howard Paul,2894.53
87476,Jennifer Hancock,2894.0200000000004
91310,Robert Smith,2893.79
67849,Steven Wong,2893.76
47467,Steven Huynh,2893.75
18411,Kayla Santos,2893.5
9544,Julie Anderson,2893.48
19409,Zachary Roberson,2893.19
72499,Leah Williams,2893.1099999999997
87376,Debra Thompson,2893.0
54438,Richard Mitchell,2892.67
62079,Ryan Shannon,2892.6000000000004
40810,Adam Roberts,2892.5699999999997
49105,Brittany Flores,2892.5299999999997
45594,Erin King,2892.2200000000003
22321,Maria Mata,2891.98
21332,Christina Roberts,2891.9400000000005
93753,Heather White,2891.35
7939,Rebecca Curtis,2891.2
36283,Brett Medina,2891.2
63202,Linda Freeman,2891.2
66575,Jennifer Patterson,2891.2
92019,David Calhoun,2891.2
26914,Rebecca Berg,2891.2
361,Jessica Roberts,2891.2
24479,Isaac Church,2891.2
10697,Holly Anderson,2891.2
41357,Dana Peck,2891.2
39004,Doris Little,2891.2
87747,Kristopher Cook,2891.2
82301,Mark Sawyer,2891.15
32791,Carrie Vega,2891.11
5074,Lauren Smith,2890.91
48913,Michael Mendoza,2890.86
15109,Blake Robles,2890.6
74286,Lisa Hill,2890.55
89704,Jessica Cowan,2890.36
81756,Mitchell Barrera,2890.0000000000005
46137,Dale Jones,2890.0
14056,Andrew Dixon,2889.8
86702,Cory Gray,2889.47
51640,Michael Rogers,2889.4200000000005
70867,Robin Huynh,2889.24
4694,Jamie Carter,2889.21
42003,Shawn Stevenson,2889.0899999999997
27147,Ronald Aguilar,2889.06
52609,Jocelyn Burns,2888.16
11655,Edward Moore,2888.1000000000004
71051,John Navarro,2887.76
13152,Jose Vargas,2887.7
29217,Michael Alexander,2887.43
16270,Rebecca Young,2887.27
89143,James Edwards,2887.2
92603,Emma Fox,2887.17
61334,Kimberly Trujillo,2887.03
65012,Melissa Saunders,2886.81
65780,Teresa Flores,2886.7900000000004
23886,Linda Flynn,2886.79
60095,Reginald Morales,2886.75
80101,Rachel Cunningham,2886.54
48268,Raymond Parrish,2886.48
75273,Holly Chandler,2886.38
82754,Leah Willis,2886.3199999999997
9343,Jennifer Hill DVM,2886.26
40551,Mitchell Johnson,2886.09
51621,Robert Cruz,2885.3500000000004
56263,Cynthia Combs,2885.3500000000004
17347,Willie Taylor,2885.3500000000004
78755,David Bennett,2885.3500000000004
58735,Randy Howard,2885.3500000000004
68008,Victor Waller,2885.3500000000004
37280,Kelly Williamson,2885.3500000000004
77218,Max Collins,2885.3500000000004
5587,Andrew Hart,2885.3500000000004
87394,Jenna Nelson,2885.3500000000004
87148,Jennifer Vargas,2885.3500000000004
9534,Laurie Lowe,2885.3500000000004
17857,Rebecca Holmes,2885.3500000000004
70852,Justin Pennington,2885.3500000000004
42146,Chelsea Buchanan,2885.3500000000004
36695,Michael Webster,2885.3500000000004
80609,Dustin Foster,2885.3500000000004
62111,Mark Kim,2885.3500000000004
65795,Caroline Wang PhD,2885.3500000000004
60326,William Rivera DDS,2885.3500000000004
15766,Christina Murray,2884.8
44716,Kyle Rocha,2884.77
98939,Terry Mays,2883.78
83420,Kristina Hays,2883.72
30240,John Simmons,2883.6800000000003
36115,Heather Pearson,2883.6000000000004
72205,Jeremy Higgins,2882.8399999999997
46178,Cheryl Carrillo,2882.73
54853,Oscar May,2882.49
52949,Tracey Brooks,2882.48
98104,Matthew Hernandez,2882.48
52306,Dana Hester,2882.48
82298,Amber Bennett,2882.48
30727,Larry Hubbard,2882.48
75675,Kristy Pierce,2882.48
83325,April Hensley,2882.48
89721,Cassie Frey,2882.48
99436,Ross Perez,2882.48
48491,Donald Reed,2882.48
88261,Brianna Fields,2882.48
5933,Johnny Murphy,2882.48
1668,Margaret Mitchell,2882.48
73666,Donald Cox,2882.48
37133,Brian Ortiz,2881.92
8769,James Peters,2881.91
84744,Darryl Owens,2881.91
69084,Carl Rodriguez,2881.5
84706,Brendan Williams,2881.5
2353,Lauren Taylor,2881.5
4139,Brandon Carter,2881.5
86715,Connor Stevens,2881.5
58355,Laurie Travis,2881.5
59607,Michelle Smith,2881.5
53847,Amy Stevens,2881.5
31174,John Campbell,2881.5
13913,Crystal Jones,2881.5
49464,Debra Garza,2881.5
25934,Christopher Gutierrez,2881.5
19496,Jeremy Clay,2881.5
59576,Stacey Parker,2881.5
6214,Jon Rodriguez,2881.5
68911,Jeremy Guzman,2881.5
46709,Nathan Lewis,2881.5
7426,Sonya Alexander,2881.5
18491,Alice Cain,2881.5
95178,Alex Henderson,2881.5
5673,Barry Carter,2881.48
57857,Antonio Jordan,2881.45
83525,Cathy Callahan,2881.4400000000005
18950,Sharon Lawrence,2881.4399999999996
75912,Rebecca Meadows,2881.17
93176,Sarah Evans,2880.98
89145,Scott Lopez,2880.81
86007,James Luna,2880.6600000000003
9862,Donna Zhang,2880.36
59397,Joan Lee,2880.2599999999998
84051,Brian Martinez,2879.96
62955,Emily Snyder DDS,2879.96
27750,Crystal Rogers,2879.9399999999996
57263,Holly Figueroa,2879.84
12206,Ruth Stewart,2879.81
86684,Stephanie Williams,2879.64
52326,Tina Meyer,2879.64
98014,John Reyes,2879.64
37918,James Todd,2879.64
58547,Michael Estrada,2879.64
6932,Linda Mason,2879.64
67909,Jennifer Fitzpatrick,2879.64
34419,Dean Allen,2879.64
69749,Jennifer Cooper,2879.64
71463,Yesenia Williamson,2879.64
93364,Mr. Gregory Pierce,2879.64
52872,Travis Holland,2879.64
95160,Mr. Jason Hurst DVM,2879.64
29530,Cheryl Rhodes,2878.7200000000003
66159,Philip Turner,2878.6
88002,Cody Lee,2878.43
53032,Brent Lee,2878.3499999999995
78,Bianca Johnson,2878.0199999999995
5852,James Stone,2878.01
65946,Patricia Santana,2877.7299999999996
4053,Rachel Cross,2877.58
95537,David Douglas,2877.38
21973,Nicole Cervantes,2877.3199999999997
15837,Jesse Allen,2877.25
63588,Diane Gibson,2877.25
85508,Matthew Hobbs,2877.25
535,Robert Palmer,2877.25
51357,Carrie Suarez,2877.25
51784,Christine Mitchell,2877.25
69651,Charles Kramer,2877.25
71701,Carlos Kelly,2877.25
10490,Michael Brewer,2877.25
34371,Andrew Williams,2877.25
3822,Thomas Watts,2877.25
20266,Heidi Pace,2877.25
13264,Rachael Zimmerman,2877.25
78840,Lonnie Green,2877.25
61525,John Hughes,2877.25
36819,Tasha Walters,2877.2100000000005
65692,Joseph Martin,2877.0
97875,Brittney Taylor,2876.99
87733,Eric Green,2876.8399999999997
42945,Jessica Walter,2876.8099999999995
9875,Jesus Esparza,2876.1899999999996
89406,Michele Decker,2875.88
56708,Robin Bird,2875.8
16765,Barbara Shepherd,2875.7799999999997
16757,Julie Martin,2875.6600000000003
97439,Marissa Parrish,2875.6
38848,David Jenkins,2875.4
30089,Darryl Conley,2875.4
27856,Luis Walton,2875.4
19329,Shelby Mcbride,2875.4
83361,Steven Smith,2875.4
80357,Howard Edwards,2875.4
36450,Trevor Morgan,2875.4
63406,James Ward,2875.4
57015,Noah Bond,2875.4
51530,Alexis Butler,2875.4
92400,Andrea Moran,2875.4
61379,Amy Taylor,2875.4
57387,Jeremy Santos,2875.4
7015,Crystal Lopez,2875.3900000000003
50138,Darrell Aguilar,2874.85
21929,Michele Kirk,2874.72
4808,Joanna Wright,2874.32
54151,Tammy Baker,2874.18
35662,Gloria Silva,2873.95
81799,Lisa Farrell,2873.95
9762,Christopher Dillon,2873.95
10454,Leslie Jensen,2873.95
38060,Eric Richardson,2873.95
94387,Zachary Webb,2873.95
6204,Deborah Peterson,2873.95
4904,Joseph Vaughn,2873.95
37604,Jeremiah Douglas,2873.95
66675,Robert Sexton,2873.95
67185,Trevor Burnett,2873.95
15769,Ronald Marks,2873.95
77337,Shannon Harris,2873.95
43251,Patricia Douglas,2873.95
35698,Lynn Chandler,2873.95
690,Dean Gonzalez,2873.95
82675,Thomas Larsen,2873.83
70596,Mr. Manuel Reyes DDS,2873.48
94317,Daniel Rice,2873.3900000000003
64641,Andrea Harper,2873.2
9912,Karen Taylor,2873.16
36758,Ashley Bell,2873.15
17869,Stephen Gibson,2873.08
53558,Kimberly Oconnor,2872.9700000000003
80974,Scott Porter,2872.46
41071,Katrina Thompson,2872.3999999999996
85594,Richard Lee,2872.19
10723,John Hall,2871.8
68641,Leonard Jordan,2871.75
56189,Brian Ryan,2871.11
98627,Wesley Hale,2870.75
27627,Deborah Stein,2870.04
79710,Kyle Wood,2869.74
85506,Julie Burgess,2869.7
19748,Lisa Sawyer,2869.55
73395,Scott Jackson,2869.12
69081,Jeremy Bowman,2869.12
74740,Olivia Hansen,2868.97
34244,Blake Cooper,2868.95
84862,Tracy Haley,2868.5
66192,Alicia Kane,2868.4900000000002
27268,Brooke Browning,2868.2900000000004
97446,David Murphy,2868.2799999999997
11374,Felicia Green,2868.23
83409,John Webb DDS,2867.9100000000003
21361,Rita Brooks,2867.8
92718,Samuel Anderson,2867.07
95130,Patrick White,2867.05
88631,Charles Jimenez,2867.02
1033,Kelly Martinez,2866.88
88825,Kayla Hines,2866.4700000000003
75012,Sarah Robles,2866.0
86536,Sean Curtis,2865.33
40203,Kathy Briggs,2865.2200000000003
45847,Hannah Buchanan,2865.08
26791,Andrew Carson,2865.08
36928,Debbie Gallagher MD,2865.08
40229,Michael Matthews,2865.08
32212,Penny Robinson,2865.08
70868,Adam Williams MD,2865.08
16699,Erica Mcgee,2865.08
92131,Lindsay Leblanc,2865.08
41910,David Cline,2865.08
85202,Paula Moon,2865.08
36279,Stacy Robinson,2865.08
80702,Jacob Castro,2865.08
83240,Erica Mason,2865.06
62243,Brooke Ford,2864.8500000000004
62739,Walter Bradford,2864.81
53523,Kim King,2864.42
83669,Philip Nelson,2864.4
15826,Cheryl Salazar,2864.3999999999996
95841,Olivia Mendez,2864.3999999999996
12574,Glen Miller,2864.3999999999996
11587,Joshua Bell,2864.3999999999996
2195,Jason Campos,2864.3999999999996
30475,Ashley Melton,2864.3999999999996
73741,James Jacobs,2864.3999999999996
57949,James Powers,2864.3999999999996
77091,Heather Davis,2864.3999999999996
97564,Christopher Fleming,2864.3999999999996
61199,Samuel Rowe,2864.3999999999996
86421,Shirley Harris,2864.3999999999996
56913,Joseph Phelps,2864.3
23362,Steven Snyder,2864.1200000000003
98921,Lonnie Young,2864.07
1233,Barbara Stewart,2863.9900000000002
42554,Katie Jordan,2863.8500000000004
60711,Amy Reed,2863.7200000000003
74429,Stephen Richard,2863.25
48297,Aaron Wolfe,2862.86
84651,Megan Cox,2862.71
62960,Steven Willis,2862.52
71,Michael Owen,2862.4300000000003
80268,Evan Fowler,2862.1099999999997
13677,Patrick White,2861.8
17257,Daniel Mills,2861.7
84184,David Schwartz,2861.68
69650,Lisa Kent,2861.5600000000004
66037,Lisa Carlson,2861.5
21023,Heather Lewis,2861.46
70155,Seth Johnson,2861.45
48740,Gabriel Quinn,2861.3
61084,Barbara Meza,2860.9700000000003
1404,Kenneth Young,2860.8
32733,Rebecca Vargas,2860.7000000000003
59865,Veronica Reeves,2860.51
95470,Suzanne Everett,2860.5099999999998
65316,Amanda Galloway,2860.5
8209,Amy Pope,2860.5
43569,Jessica Kline,2860.5
88676,Michael Fischer,2860.5
68513,James Mcdonald,2860.5
30721,Donna Lucas,2860.5
78391,Leah Santos,2860.5
75596,Ethan Garcia,2860.5
11667,Sara Garner,2860.5
25383,Jennifer Tucker,2860.5
20632,Melissa Nguyen,2860.5
71638,Kenneth Gordon,2860.5
31225,Paul Bowen,2860.5
33142,Michael Mcknight,2860.5
52693,Mark Brown,2860.5
82387,Keith Davis,2860.5
81742,Shirley Duran,2860.5
66004,Joshua Gonzalez,2860.12
24808,Melanie Cooper,2859.6800000000003
72090,Janice Henry,2859.18
29094,Sarah Hanna,2858.95
70783,Gina Mercado,2858.85
34066,Pedro Lawson,2858.78
17152,Peter Turner,2858.54
67521,Richard Bryant,2858.5
35633,Lori Robertson,2858.3999999999996
18564,Annette Phillips,2858.3999999999996
17270,Crystal Krueger,2858.3999999999996
38504,Eric Brady,2858.3999999999996
5023,Edwin Strickland,2858.3999999999996
55382,Michael Hernandez,2858.3999999999996
39789,Wendy Gonzalez,2858.3999999999996
38428,Valerie Williams,2858.3999999999996
64415,Ricardo Mitchell,2858.3999999999996
79793,Lisa Barton,2858.3999999999996
59157,Donna Coleman,2858.3999999999996
95490,Brittany Patel,2858.3999999999996
82495,Angela Simmons,2858.3999999999996
21964,Katie White,2858.3999999999996
52290,Shelly Mason,2858.3999999999996
40981,Keith Beck,2858.3999999999996
42034,Mr. Lucas Burnett MD,2858.3999999999996
