order_id,customer_id,product_id,quantity,order_date,status
664,3248,32,2,2025-08-30,Cancelled
665,63893,449,1,2025-12-07,Pending
666,31783,60,4,2026-01-07,Pending
667,39687,270,5,2026-01-08,Pending
668,63251,210,4,2025-12-10,Pending
669,19197,139,2,2026-01-18,Cancelled
670,93775,237,4,2026-01-29,Shipped
671,20094,47,1,2026-03-14,Pending
672,78376,21,5,2025-04-07,Shipped
673,35163,454,5,2025-05-27,Shipped
674,3991,203,5,2025-04-08,Shipped
675,4339,243,1,2025-12-25,Cancelled
676,30260,230,1,2025-04-24,Cancelled
677,48005,131,5,2025-09-22,Pending
678,76891,186,2,2026-01-28,Pending
679,60310,304,5,2025-10-23,Cancelled
680,23102,142,5,2025-06-20,Pending
681,60200,471,1,2025-12-20,Pending
682,4223,86,4,2025-04-06,Cancelled
683,87459,334,3,2025-12-12,Cancelled
684,3321,281,5,2026-01-04,Cancelled
685,20845,396,1,2026-03-13,Pending
686,20810,217,3,2025-10-01,Pending
687,26750,419,5,2025-08-01,Pending
688,80212,349,4,2026-02-03,Pending
689,758,365,3,2025-09-30,Shipped
690,31454,189,5,2025-08-25,Shipped
691,69328,285,1,2026-03-14,Pending
692,4132,166,2,2025-07-06,Pending
693,90009,96,4,2025-12-27,Shipped
694,75924,195,2,2025-12-05,Shipped
695,75768,364,4,2026-02-16,Cancelled
696,75945,472,3,2026-01-11,Cancelled
697,52173,209,4,2025-06-24,Pending
698,80641,307,5,2025-11-05,Cancelled
699,25795,87,1,2025-11-20,Cancelled
700,66530,497,4,2025-06-03,Pending
701,18324,148,1,2026-03-15,Cancelled
702,68741,176,1,2025-11-08,Shipped
703,34469,437,3,2025-04-13,Pending
704,8209,443,3,2025-05-05,Cancelled
705,55652,394,2,2025-07-06,Shipped
706,21071,398,1,2025-04-19,Pending
707,1122,340,5,2026-01-30,Cancelled
708,78729,207,2,2025-08-27,Shipped
709,63169,116,3,2025-07-27,Cancelled
710,25341,365,1,2025-08-10,Shipped
711,84966,362,3,2025-06-26,Cancelled
712,62311,358,4,2026-02-04,Pending
713,54375,422,4,2025-06-28,Cancelled
714,2514,416,5,2025-12-20,Pending
715,69587,336,5,2025-05-03,Shipped
716,90145,14,4,2026-03-09,Pending
717,92461,425,2,2026-01-08,Pending
718,51773,326,4,2026-02-08,Cancelled
719,29750,42,4,2025-10-05,Cancelled
720,43334,219,5,2025-06-04,Shipped
721,2891,287,5,2025-07-25,Cancelled
722,58837,407,5,2026-02-01,Cancelled
723,94441,132,3,2025-08-13,Shipped
724,10018,384,2,2025-05-29,Pending
725,18358,108,3,2026-03-30,Pending
726,75300,231,1,2026-03-14,Shipped
727,58990,243,3,2025-05-21,Shipped
728,97510,126,4,2026-02-17,Pending
729,46167,79,4,2025-07-01,Cancelled
730,73528,92,5,2025-04-12,Shipped
731,94559,183,1,2025-12-31,Shipped
732,12623,70,1,2025-06-15,Cancelled
733,99504,62,2,2025-06-05,Shipped
734,80038,271,4,2026-02-03,Pending
735,20183,484,3,2026-02-09,Pending
736,67832,319,1,2025-05-06,Pending
737,97628,445,4,2025-11-08,Cancelled
738,3128,5,1,2026-02-15,Shipped
739,83044,461,1,2026-02-07,Pending
740,74785,311,5,2026-02-16,Pending
741,80621,47,1,2026-02-05,Cancelled
742,90463,215,5,2026-01-16,Shipped
743,12117,112,3,2026-01-17,Shipped
744,51113,116,2,2025-09-26,Pending
745,84274,432,2,2026-02-10,Shipped
746,29924,330,1,2026-02-09,Cancelled
747,66354,449,3,2026-02-07,Pending
748,22543,450,3,2025-05-24,Pending
749,68453,44,3,2025-03-31,Pending
750,34651,394,5,2025-09-20,Pending
751,15719,274,2,2026-03-29,Cancelled
752,44216,277,2,2025-07-16,Cancelled
753,30041,233,4,2026-02-08,Pending
754,48758,339,1,2025-11-06,Shipped
755,62339,54,2,2025-12-23,Cancelled
756,88235,278,4,2025-08-18,Cancelled
757,85323,33,2,2025-04-07,Cancelled
758,13211,171,3,2025-05-25,Pending
759,65476,298,4,2025-07-01,Pending
760,79922,347,1,2025-09-26,Shipped
761,81194,104,4,2026-02-13,Cancelled
762,1394,487,3,2026-03-23,Pending
763,16295,94,3,2025-11-02,Pending
764,8049,387,5,2025-07-13,Shipped
765,85027,291,1,2025-09-30,Cancelled
766,52,76,5,2025-12-01,Pending
767,83710,239,2,2025-03-31,Cancelled
768,63519,222,2,2025-10-26,Cancelled
769,32078,426,3,2025-09-02,Shipped
770,25554,318,2,2025-04-04,Shipped
771,23880,245,2,2026-02-28,Cancelled
772,37818,383,1,2025-07-02,Cancelled
773,59276,49,5,2025-09-08,Shipped
774,22347,333,1,2025-10-02,Cancelled
775,49928,46,1,2025-04-15,Shipped
776,96688,470,2,2026-02-19,Shipped
777,75989,338,3,2025-07-13,Shipped
778,62039,160,5,2025-05-14,Shipped
779,30382,285,4,2025-09-03,Cancelled
780,5674,312,4,2025-04-06,Shipped
781,69350,127,1,2025-09-22,Shipped
782,68358,120,4,2025-12-08,Pending
783,45154,44,2,2025-04-03,Cancelled
784,90557,238,4,2026-01-22,Pending
785,97085,279,3,2025-04-28,Shipped
786,20598,327,5,2025-12-26,Pending
787,47675,410,2,2025-12-22,Pending
788,70135,428,2,2025-09-02,Shipped
789,77520,498,2,2025-10-26,Cancelled
790,37385,50,2,2025-04-08,Cancelled
791,99991,202,2,2025-09-17,Cancelled
792,47334,326,4,2025-09-01,Pending
793,37731,291,2,2025-07-05,Pending
794,64244,323,2,2025-06-23,Pending
795,26957,229,1,2026-03-14,Cancelled
796,13897,304,4,2025-12-21,Pending
797,3888,426,4,2025-04-18,Pending
798,34195,399,5,2025-09-23,Cancelled
799,403,366,4,2025-10-15,Pending
800,86233,425,5,2025-04-15,Pending
801,52671,164,5,2026-03-27,Pending
802,90054,479,5,2026-01-05,Cancelled
803,75128,370,4,2025-06-10,Cancelled
804,20175,370,2,2026-03-03,Cancelled
805,36549,445,2,2025-04-18,Pending
806,27323,396,3,2025-12-30,Cancelled
807,44665,128,3,2025-09-21,Cancelled
808,68589,392,3,2026-02-10,Shipped
809,98383,440,1,2025-10-05,Cancelled
810,23545,341,2,2026-02-07,Cancelled
811,43405,75,5,2025-11-21,Cancelled
812,28777,118,4,2025-06-14,Cancelled
813,36431,378,4,2025-09-12,Cancelled
814,21865,201,3,2025-10-16,Pending
815,16276,317,5,2025-12-15,Cancelled
816,63899,308,5,2025-08-29,Shipped
817,58042,359,3,2025-06-27,Cancelled
818,13953,340,3,2025-05-20,Shipped
819,67888,388,3,2025-04-16,Pending
820,12860,479,5,2025-04-01,Cancelled
821,86537,54,1,2025-11-04,Shipped
822,52983,373,2,2025-09-12,Cancelled
823,40393,298,5,2025-10-14,Pending
824,56740,218,4,2025-05-16,Cancelled
825,22529,483,5,2025-06-20,Cancelled
826,79293,55,1,2026-02-11,Cancelled
827,16771,409,3,2026-02-24,Pending
828,75390,50,2,2026-01-02,Cancelled
829,92683,325,3,2025-06-03,Cancelled
830,43405,219,3,2025-03-31,Cancelled
831,18583,23,4,2025-11-19,Pending
832,92059,310,5,2026-01-20,Pending
833,99108,141,4,2025-06-29,Cancelled
834,24111,281,5,2025-10-18,Cancelled
835,6530,84,5,2025-12-23,Pending
836,16399,9,5,2025-10-27,Pending
837,40941,186,2,2025-05-13,Pending
838,54961,336,4,2026-01-18,Cancelled
839,75131,209,1,2025-05-30,Shipped
840,19191,281,1,2025-08-07,Cancelled
841,64959,297,2,2025-08-06,Cancelled
842,75215,493,4,2026-03-30,Shipped
843,5148,97,5,2025-06-08,Shipped
844,5967,202,3,2026-03-08,Pending
845,68393,75,1,2025-09-17,Pending
846,34311,489,5,2025-06-03,Pending
847,24220,432,1,2025-07-05,Shipped
848,38087,147,1,2025-09-08,Pending
849,37590,134,5,2026-01-08,Cancelled
850,9970,254,2,2026-02-21,Cancelled
851,12972,95,2,2025-05-03,Shipped
852,57406,170,5,2025-04-29,Pending
853,28403,177,3,2025-05-28,Pending
854,38688,133,1,2025-11-10,Pending
855,30264,490,1,2025-08-05,Cancelled
856,55084,389,3,2026-01-22,Pending
857,47061,332,1,2025-08-11,Shipped
858,17078,451,2,2026-03-23,Cancelled
859,40855,319,4,2025-10-06,Shipped
860,136,134,3,2026-02-25,Shipped
861,96970,423,3,2026-01-28,Cancelled
862,44716,270,2,2025-04-27,Cancelled
863,82600,239,4,2026-03-22,Cancelled
864,54741,180,2,2025-07-04,Pending
865,33265,127,4,2026-03-09,Pending
866,43727,494,2,2026-01-19,Cancelled
867,28545,64,4,2025-09-12,Shipped
868,91040,309,5,2025-04-09,Shipped
869,82082,170,4,2025-04-28,Shipped
870,1220,268,3,2025-09-05,Cancelled
871,56965,422,4,2025-06-29,Cancelled
872,60302,429,4,2025-05-11,Shipped
873,51477,287,1,2026-02-25,Cancelled
874,50245,296,2,2026-01-22,Shipped
875,87068,169,4,2026-03-25,Cancelled
876,3977,436,2,2025-12-15,Cancelled
877,56383,224,4,2026-02-16,Pending
878,3176,494,1,2025-07-11,Pending
879,42656,183,4,2025-12-03,Shipped
880,78057,204,4,2025-11-13,Pending
881,85344,291,5,2025-04-20,Pending
882,86685,448,3,2025-06-11,Shipped
883,72139,498,2,2025-08-03,Pending
884,83664,2,3,2025-11-17,Cancelled
885,29372,302,2,2025-12-21,Pending
886,78222,130,5,2025-09-17,Pending
887,63385,491,5,2026-01-30,Shipped
888,2393,24,1,2026-02-13,Pending
889,5408,38,1,2025-07-29,Shipped
890,85505,193,4,2025-07-01,Pending
891,78374,4,3,2025-07-01,Shipped
892,36230,281,1,2025-10-29,Cancelled
893,42365,384,5,2025-09-12,Shipped
894,20868,183,3,2025-10-26,Shipped
895,83203,363,3,2026-02-26,Pending
896,54881,276,5,2026-03-26,Shipped
897,80000,47,3,2025-08-26,Shipped
898,65703,19,4,2025-04-27,Pending
899,29869,244,4,2025-04-24,Pending
900,54429,305,1,2025-04-03,Shipped
901,89454,3,3,2025-07-05,Shipped
902,7091,336,3,2025-08-14,Shipped
903,82315,162,4,2026-03-27,Cancelled
904,42868,366,1,2025-08-14,Cancelled
905,70775,412,2,2026-01-23,Cancelled
906,14085,397,4,2025-03-31,Shipped
907,98787,47,4,2025-05-10,Cancelled
908,67415,42,2,2025-11-25,Pending
909,7385,393,4,2025-11-18,Pending
910,48204,36,2,2026-03-20,Shipped
911,92540,3,3,2025-05-11,Cancelled
912,67652,258,2,2025-07-30,Pending
913,10260,487,4,2025-08-16,Cancelled
914,30827,256,3,2025-11-21,Shipped
915,50967,19,5,2025-04-09,Cancelled
916,9379,423,3,2026-03-28,Cancelled
917,53369,20,2,2026-02-25,Shipped
918,45023,293,5,2026-01-09,Cancelled
919,25744,441,2,2025-08-02,Pending
920,58422,135,1,2025-03-30,Shipped
921,26519,316,2,2026-02-24,Pending
922,88277,473,5,2025-10-29,Cancelled
923,48372,203,4,2026-03-26,Shipped
924,70379,303,2,2025-09-17,Shipped
925,68087,373,1,2025-07-26,Shipped
926,67607,258,4,2025-12-09,Cancelled
927,61589,22,3,2025-06-15,Shipped
928,69577,443,3,2025-08-20,Cancelled
929,69273,222,3,2025-05-19,Pending
930,69459,431,5,2025-11-09,Shipped
931,28074,65,3,2025-09-21,Shipped
932,60629,362,5,2025-07-13,Pending
933,90239,341,5,2025-07-15,Cancelled
934,10643,293,3,2025-11-17,Pending
935,6594,345,2,2025-11-18,Cancelled
936,5248,83,1,2025-09-10,Shipped
937,68244,297,1,2025-08-15,Shipped
938,74721,4,3,2025-08-15,Cancelled
939,30871,68,2,2025-12-04,Cancelled
940,44085,431,4,2025-12-10,Pending
941,56636,191,2,2025-05-20,Shipped
942,63020,251,4,2025-12-17,Pending
943,7846,431,1,2025-06-11,Cancelled
944,95485,327,5,2026-02-10,Cancelled
945,41566,374,3,2025-12-23,Cancelled
946,51509,279,5,2026-01-18,Cancelled
947,91523,58,4,2025-04-22,Shipped
948,77694,235,2,2026-02-13,Shipped
949,58701,160,2,2025-10-28,Shipped
950,20326,450,2,2025-11-25,Shipped
951,36733,302,5,2025-04-03,Cancelled
952,55269,460,2,2025-11-06,Cancelled
953,48155,373,4,2025-07-16,Pending
954,86511,53,5,2025-04-17,Shipped
955,61673,109,1,2026-02-07,Pending
956,17349,420,1,2025-12-08,Shipped
957,61161,165,4,2025-08-10,Pending
958,41811,271,3,2025-04-15,Pending
959,7664,400,2,2025-09-19,Pending
960,87966,231,5,2025-07-27,Cancelled
961,41450,22,3,2025-07-27,Pending
962,27860,153,1,2025-07-31,Pending
963,5783,399,4,2025-06-06,Cancelled
964,19346,105,1,2025-06-12,Pending
965,71410,155,2,2026-01-08,Shipped
966,98028,368,5,2025-10-04,Cancelled
967,25211,79,4,2025-12-09,Pending
968,90535,215,2,2025-08-24,Pending
969,28273,154,1,2025-11-04,Cancelled
970,42854,434,5,2026-02-12,Shipped
971,58855,233,4,2025-04-13,Cancelled
972,26586,76,5,2025-09-15,Cancelled
973,60497,454,4,2025-10-14,Shipped
974,95759,94,5,2025-04-20,Shipped
975,64343,67,5,2025-09-17,Pending
976,92052,183,3,2025-04-24,Cancelled
977,59925,44,1,2026-03-22,Cancelled
978,9072,67,3,2026-01-28,Pending
979,63906,132,2,2025-04-14,Shipped
980,35777,28,3,2025-08-23,Shipped
981,46311,469,4,2025-05-16,Shipped
982,52710,459,4,2025-09-07,Shipped
983,97200,403,3,2025-04-16,Cancelled
984,41741,210,1,2025-11-15,Shipped
985,1612,107,4,2025-05-09,Cancelled
986,22327,78,3,2025-08-03,Cancelled
987,91884,289,4,2026-03-13,Shipped
988,38356,250,3,2025-04-09,Pending
989,96222,262,5,2025-04-07,Shipped
990,46018,96,3,2025-08-11,Cancelled
991,14470,332,3,2025-04-27,Shipped
992,31218,365,2,2025-12-13,Cancelled
993,43029,486,1,2026-03-06,Cancelled
994,32017,425,5,2026-03-26,Cancelled
995,77841,183,1,2025-05-21,Shipped
996,48864,351,5,2025-08-22,Cancelled
997,19217,230,1,2025-10-20,Pending
998,92077,47,4,2025-10-19,Shipped
999,85412,78,3,2025-10-25,Cancelled
